1, 0.5, 0.2
1, 0.5, 0.2
1, 0.5, 0.2
1, 0.5, 0.2
1, 0.5, 0.2
1, 0.5, 0.2
1, 0.5, 0.2
1, 0.5, 0.2
1, 0.5, 0.2
1, 0.5, 0.2
1, 0.5, 0.2
1, 0.5, 0.2
1, 0.5, 0.2
1, 0.5, 0.2
1, 0.5, 0.2
1, 0.5, 0.2
1, 0.5, 0.2
1, 0.5, 0.2
1, 0.5, 0.2
1, 0.5, 0.2
1, 0.5, 0.2
1, 0.5, 0.2
1, 0.5, 0.2
1, 0.5, 0.2
1, 0.5, 0.2
1, 0.5, 0.2
1, 0.5, 0.2
1, 0.5, 0.2
1, 0.5, 0.2
1, 0.5, 0.2
3, 2.5, 0.2
3, 2.5, 0.2
3, 2.5, 0.2
3, 2.5, 0.2
3, 2.5, 0.2
3, 2.5, 0.2
3, 2.5, 0.2
3, 2.5, 0.2
3, 2.5, 0.2
3, 2.5, 0.2
3, 2.5, 0.2
3, 2.5, 0.2
3, 2.5, 0.2
3, 2.5, 0.2
3, 2.5, 0.2
3, 2.5, 0.2
3, 2.5, 0.2
3, 2.5, 0.2
3, 2.5, 0.2
3, 2.5, 0.2
3, 2.5, 0.2
3, 2.5, 0.2
3, 2.5, 0.2
3, 2.5, 0.2
3, 2.5, 0.2
3, 2.5, 0.2
3, 2.5, 0.2
3, 2.5, 0.2
3, 2.5, 0.2
3, 2.5, 0.2
3, 2.5, 0.2
3, 2.5, 0.2
3, 2.5, 0.2
3, 2.5, 0.2
3, 2.5, 0.2
3, 2.5, 0.2
3, 2.5, 0.2
3, 2.5, 0.2
3, 2.5, 0.2
3, 2.5, 0.2
3, 2.5, 0.2
3, 2.5, 0.2
3, 2.5, 0.2
3, 2.5, 0.2
3, 2.5, 0.2
3, 2.5, 0.2
3, 2.5, 0.2
3, 2.5, 0.2
3, 2.5, 0.2
3, 2.5, 0.2
3, 2.5, 0.2
3, 2.5, 0.2
3, 2.5, 0.2
3, 2.5, 0.2
3, 2.5, 0.2
3, 2.5, 0.2
3, 2.5, 0.2
3, 2.5, 0.2
3, 2.5, 0.2
3, 2.5, 0.2
3, 2.5, 0.2
3, 2.5, 0.2
3, 2.5, 0.2
3, 2.5, 0.2
3, 2.5, 0.2
3, 2.5, 0.2
3, 2.5, 0.2
3, 2.5, 0.2
3, 2.5, 0.2
3, 2.5, 0.2
3, 2.5, 0.2
3, 2.5, 0.2
3, 2.5, 0.2
3, 2.5, 0.2
3, 2.5, 0.2
3, 2.5, 0.2
3, 2.5, 0.2
3, 2.5, 0.2
3, 2.5, 0.2
3, 2.5, 0.2
3, 2.5, 0.2
3, 2.5, 0.2
3, 2.5, 0.2
3, 2.5, 0.2
3, 2.5, 0.2
3, 2.5, 0.2
3, 2.5, 0.2
3, 2.5, 0.2
3, 2.5, 0.2
3, 2.5, 0.2
1, 2.5, 0.1
1, 2.5, 0.1
1, 2.5, 0.1
1, 2.5, 0.1
1, 2.5, 0.1
1, 2.5, 0.1
1, 2.5, 0.1
1, 2.5, 0.1
1, 2.5, 0.1
1, 2.5, 0.1
1, 2.5, 0.1
1, 2.5, 0.1
1, 2.5, 0.1
1, 2.5, 0.1
1, 2.5, 0.1
1, 2.5, 0.1
1, 2.5, 0.1
1, 2.5, 0.1
1, 2.5, 0.1
1, 2.5, 0.1
1, 2.5, 0.1
1, 2.5, 0.1
1, 2.5, 0.1
1, 2.5, 0.1
1, 2.5, 0.1
1, 2.5, 0.1
1, 2.5, 0.1
1, 2.5, 0.1
1, 2.5, 0.1
1, 2.5, 0.1
1, 2.5, 0.1
1, 2.5, 0.1
1, 2.5, 0.1
1, 2.5, 0.1
1, 2.5, 0.1
1, 2.5, 0.1
1, 2.5, 0.1
1, 2.5, 0.1
1, 2.5, 0.1
1, 2.5, 0.1
1, 2.5, 0.1
1, 2.5, 0.1
1, 2.5, 0.1
1, 2.5, 0.1
1, 2.5, 0.1
1, 2.5, 0.1
1, 2.5, 0.1
1, 2.5, 0.1
1, 2.5, 0.1
1, 2.5, 0.1
1, 2.5, 0.1
1, 2.5, 0.1
1, 2.5, 0.1
1, 2.5, 0.1
1, 2.5, 0.1
1, 2.5, 0.1
1, 2.5, 0.1
1, 2.5, 0.1
1, 2.5, 0.1
1, 2.5, 0.1
1, 2.5, 0.1
1, 2.5, 0.1
1, 2.5, 0.1
1, 2.5, 0.1
1, 2.5, 0.1
1, 2.5, 0.1
1, 2.5, 0.1
1, 2.5, 0.1
